Id,Name,Birthdate,Handedness,School,Draft,Year,Team,Age,Pos.,G,oWAR,dWAR,PA,ePA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,BB,HP,IB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,R/ePA,wRC+,WAR
11212,배정대,1995년 06월 12일,우투우타,도신초-디지털문예대-성남중-성남고,14 LG 2차 1라운드 3순위,2021,KT,26,CF,144,2.65,0.37,595,590,510,85,132,23,1,12,193,68,19,7,65,12,2,132,9,3,5,0.259,0.353,0.378,0.731,0.128,102.0,3.02
11212,배정대,1995년 06월 12일,우투우타,도신초-디지털문예대-성남중-성남고,14 LG 2차 1라운드 3순위,2022,KT,27,CF,144,2.2,-0.12,575,570,508,64,135,24,2,6,181,56,19,4,54,4,0,126,2,5,4,0.266,0.339,0.356,0.695,0.112,92.8,2.09
11212,배정대,1995년 06월 12일,우투우타,도신초-디지털문예대-성남중-성남고,14 LG 2차 1라운드 3순위,2023,KT,28,CF,97,1.72,0.01,361,356,311,48,86,16,0,2,108,38,13,3,38,3,1,76,2,4,5,0.277,0.356,0.347,0.703,0.118,96.8,1.73
11212,배정대,1995년 06월 12일,우투우타,도신초-디지털문예대-성남중-성남고,14 LG 2차 1라운드 3순위,2024,KT,29,CF,113,1.44,-0.52,473,464,404,49,111,25,1,7,159,59,9,7,50,4,1,114,5,8,7,0.275,0.355,0.394,0.749,0.129,94.1,0.91
11212,배정대,1995년 06월 12일,우투우타,도신초-디지털문예대-성남중-성남고,14 LG 2차 1라운드 3순위,2025,KT,30,CF,99,-0.57,0.54,276,269,240,25,49,11,2,2,70,28,6,3,19,7,0,65,4,7,3,0.204,0.279,0.292,0.571,0.066,52.8,-0.03
11213,양석환,1991년 07월 15일,우투우타,백운초-신일중-신일고-동국대,14 LG 2차 3라운드 28순위,2021,두산,30,3B,133,2.83,-0.43,546,545,488,66,133,22,0,28,239,96,2,3,42,9,2,136,10,0,7,0.273,0.337,0.49,0.827,0.147,127.3,2.4
11213,양석환,1991년 07월 15일,우투우타,백운초-신일중-신일고-동국대,14 LG 2차 3라운드 28순위,2022,두산,31,1B,107,1.4,-0.48,446,444,405,58,99,14,1,20,175,51,1,0,32,7,3,101,3,0,2,0.244,0.309,0.432,0.741,0.121,108.9,0.93
11213,양석환,1991년 07월 15일,우투우타,백운초-신일중-신일고-동국대,14 LG 2차 3라운드 28순위,2023,두산,32,1B,140,2.51,0.41,582,579,524,73,147,28,0,21,238,89,4,0,41,6,3,133,9,0,11,0.281,0.333,0.454,0.787,0.135,119.4,2.92
11213,양석환,1991년 07월 15일,우투우타,백운초-신일중-신일고-동국대,14 LG 2차 3라운드 28순위,2024,두산,33,1B,142,1.86,0.37,593,592,533,83,131,25,1,34,260,107,5,3,49,7,1,128,15,1,3,0.246,0.316,0.488,0.804,0.136,104.5,2.24
11213,양석환,1991년 07월 15일,우투우타,백운초-신일중-신일고-동국대,14 LG 2차 3라운드 28순위,2025,두산,34,1B,72,0.68,0.56,294,293,262,32,65,16,0,8,105,31,1,0,24,5,1,82,6,0,3,0.248,0.32,0.401,0.721,0.115,98.5,1.24
11214,장준원,1995년 11월 21일,우투우타,경운초-김해엔젤스-개성중-경남고,14 LG 2차 2라운드 23순위,2022,KT,27,2B,35,0.19,-0.03,63,60,57,7,14,2,0,3,25,10,1,0,3,0,0,17,5,3,0,0.246,0.283,0.439,0.722,0.108,88.5,0.16
11214,장준원,1995년 11월 21일,우투우타,경운초-김해엔젤스-개성중-경남고,14 LG 2차 2라운드 23순위,2023,KT,28,SS,69,-0.06,0.22,104,101,87,10,15,2,1,1,22,10,3,0,12,1,0,25,1,3,1,0.172,0.277,0.253,0.53,0.058,48.0,0.17
11214,장준원,1995년 11월 21일,우투우타,경운초-김해엔젤스-개성중-경남고,14 LG 2차 2라운드 23순위,2025,KT,30,SS,73,-0.64,0.67,154,149,140,10,29,3,0,1,35,11,0,0,8,0,0,27,5,5,1,0.207,0.248,0.25,0.498,0.034,27.5,0.03
11215,채은성,1990년 02월 06일,우투우타,순천북초-순천이수중-효천고,09 LG 육성선수,2021,LG,31,RF,110,2.62,-0.21,448,446,387,59,107,20,0,16,175,82,4,2,38,16,2,80,9,0,7,0.276,0.359,0.452,0.811,0.148,128.9,2.41
11215,채은성,1990년 02월 06일,우투우타,순천북초-순천이수중-효천고,09 LG 육성선수,2022,LG,32,1B,126,2.19,0.0,526,524,467,48,138,26,2,12,204,83,6,7,27,21,3,88,16,0,11,0.296,0.354,0.437,0.791,0.142,128.1,2.19
11215,채은성,1990년 02월 06일,우투우타,순천북초-순천이수중-효천고,09 LG 육성선수,2023,한화,33,1B,137,2.01,-0.16,596,593,521,71,137,17,0,23,223,84,0,0,52,20,8,102,16,0,3,0.263,0.351,0.428,0.779,0.138,117.0,1.85
11215,채은성,1990년 02월 06일,우투우타,순천북초-순천이수중-효천고,09 LG 육성선수,2024,한화,34,1B,124,1.36,-0.18,498,498,436,61,118,24,0,20,202,83,1,1,49,8,1,83,12,0,5,0.271,0.351,0.463,0.814,0.147,108.9,1.18
11215,채은성,1990년 02월 06일,우투우타,순천북초-순천이수중-효천고,09 LG 육성선수,2025,한화,35,1B,132,1.95,-0.57,527,520,480,54,138,27,1,19,224,88,1,2,31,13,5,96,4,3,0,0.288,0.347,0.467,0.814,0.143,118.4,1.37
11225,임지열,1995년 08월 22일,우투우타,신흥초-건대부중-덕수고,14 넥센 2차 2라운드 22순위,2022,키움,27,LF,40,0.11,0.13,148,145,131,16,36,6,0,1,45,15,1,0,10,2,0,43,2,3,2,0.275,0.331,0.344,0.675,0.102,90.4,0.23
11225,임지열,1995년 08월 22일,우투우타,신흥초-건대부중-덕수고,14 넥센 2차 2라운드 22순위,2023,키움,28,1B,72,0.72,-0.48,246,244,212,22,55,8,0,5,78,35,1,0,28,3,0,64,3,2,1,0.259,0.352,0.368,0.72,0.121,104.6,0.24
11225,임지열,1995년 08월 22일,우투우타,신흥초-건대부중-덕수고,14 넥센 2차 2라운드 22순위,2024,키움,29,RF,22,-0.54,-0.28,57,57,49,4,5,0,0,1,8,5,0,0,7,0,0,16,2,0,1,0.102,0.211,0.163,0.374,-0.011,-8.3,-0.82
11225,임지열,1995년 08월 22일,우투우타,신흥초-건대부중-덕수고,14 넥센 2차 2라운드 22순위,2025,키움,30,LF,102,0.71,0.33,417,416,369,51,90,14,2,11,141,50,13,6,42,2,0,111,11,1,3,0.244,0.322,0.382,0.704,0.114,102.4,1.04
11226,임병욱,1995년 09월 30일,우투좌타,신곡초-배명중-덕수고,14 넥센 1차,2023,키움,28,RF,80,0.45,-0.14,223,222,208,30,54,11,1,6,85,36,4,0,10,1,0,75,1,1,3,0.26,0.293,0.409,0.702,0.103,88.1,0.32
11226,임병욱,1995년 09월 30일,우투좌타,신곡초-배명중-덕수고,14 넥센 1차,2024,키움,29,CF,42,-0.12,-0.03,92,92,87,14,21,3,0,3,33,10,1,0,4,0,0,32,1,0,1,0.241,0.272,0.379,0.651,0.075,57.9,-0.15
11226,임병욱,1995년 09월 30일,우투좌타,신곡초-배명중-덕수고,14 넥센 1차,2025,키움,30,RF,52,-0.25,-0.41,140,139,133,12,31,4,3,2,47,13,1,0,5,0,0,33,3,1,1,0.233,0.259,0.353,0.612,0.068,61.8,-0.66
11233,이창진,1991년 03월 04일,우투우타,신도초-동인천중-인천고-건국대,14 롯데 2차 6라운드 60순위,2021,KIA,30,CF,105,-0.23,0.59,293,289,249,35,52,8,1,3,71,33,5,0,36,1,0,54,10,4,3,0.209,0.308,0.285,0.593,0.077,62.9,0.36
11233,이창진,1991년 03월 04일,우투우타,신도초-동인천중-인천고-건국대,14 롯데 2차 6라운드 60순위,2022,KIA,31,LF,111,2.02,-0.07,404,393,346,56,104,14,0,7,139,48,3,5,41,2,0,63,7,11,4,0.301,0.374,0.402,0.776,0.14,121.7,1.94
11233,이창진,1991년 03월 04일,우투우타,신도초-동인천중-인천고-건국대,14 롯데 2차 6라운드 60순위,2023,KIA,32,LF,104,1.41,-0.01,284,282,244,35,66,11,3,4,95,29,9,2,34,2,1,44,6,2,2,0.27,0.362,0.389,0.751,0.135,117.7,1.41
11233,이창진,1991년 03월 04일,우투우타,신도초-동인천중-인천고-건국대,14 롯데 2차 6라운드 60순위,2024,KIA,33,LF,103,0.82,-0.26,247,242,191,36,50,10,0,1,63,18,4,3,45,2,0,36,6,5,4,0.262,0.401,0.33,0.731,0.144,107.0,0.55
11233,이창진,1991년 03월 04일,우투우타,신도초-동인천중-인천고-건국대,14 롯데 2차 6라운드 60순위,2025,KIA,34,LF,37,-0.37,0.27,113,112,93,11,15,3,0,1,21,9,0,2,16,2,0,22,2,1,1,0.161,0.295,0.226,0.521,0.067,56.9,-0.1
11243,강민국,1992년 01월 10일,우투우타,송정동초-충장중-광주제일고-동국대,14 NC 1차,2021,KT,29,2B,18,-0.09,0.04,50,48,45,2,11,2,0,0,13,4,0,0,3,0,0,6,1,2,0,0.244,0.292,0.289,0.581,0.05,40.8,-0.04
11244,김태진,1995년 10월 07일,우투좌타,수유초-신일중-신일고,14 NC 2차 4라운드 45순위,2021,KIA,26,3B,99,0.28,-0.16,414,408,381,43,105,12,5,1,130,36,8,5,23,0,1,64,7,6,4,0.276,0.314,0.341,0.655,0.089,72.2,0.12
11244,김태진,1995년 10월 07일,우투좌타,수유초-신일중-신일고,14 NC 2차 4라운드 45순위,2022,키움,27,1B,70,-0.22,0.15,272,269,250,35,68,5,1,0,75,20,1,2,17,1,0,28,4,3,1,0.272,0.32,0.3,0.62,0.082,72.8,-0.07
11244,김태진,1995년 10월 07일,우투좌타,수유초-신일중-신일고,14 NC 2차 4라운드 45순위,2023,키움,28,3B,74,-0.3,-0.39,212,209,200,17,55,5,0,0,60,16,0,0,5,1,0,23,1,3,3,0.275,0.292,0.3,0.592,0.066,57.6,-0.69
11244,김태진,1995년 10월 07일,우투좌타,수유초-신일중-신일고,14 NC 2차 4라운드 45순위,2024,키움,29,SS,81,-0.76,0.73,202,197,189,26,42,6,3,0,54,10,0,0,7,0,1,27,1,5,1,0.222,0.249,0.286,0.535,0.035,27.5,-0.04
11244,김태진,1995년 10월 07일,우투좌타,수유초-신일중-신일고,14 NC 2차 4라운드 45순위,2025,키움,30,2B,94,0.06,-0.53,304,302,279,27,65,11,2,5,95,25,1,1,20,0,1,53,6,2,3,0.233,0.281,0.341,0.622,0.077,67.8,-0.47
11246,박대온,1995년 08월 28일,우투우타,도곡초-서울이수중-휘문고,14 NC 2차 2라운드 25순위,2021,NC,26,C,42,-0.33,-0.25,95,91,85,4,18,1,0,0,19,5,0,0,4,0,0,21,0,4,2,0.212,0.242,0.224,0.466,0.016,12.9,-0.59
11246,박대온,1995년 08월 28일,우투우타,도곡초-서울이수중-휘문고,14 NC 2차 2라운드 25순위,2022,NC,27,C,59,-0.75,0.01,133,130,127,8,23,4,0,1,30,10,0,0,0,2,0,37,4,3,1,0.181,0.192,0.236,0.428,0.003,2.3,-0.74
11255,강한울,1991년 09월 12일,우투좌타,사당초-중앙중-안산공고-원광대,14 KIA 2차 1라운드 5순위,2021,삼성,30,SS,124,0.17,-0.48,258,255,223,25,58,5,0,0,63,27,2,2,29,0,0,58,5,3,3,0.26,0.341,0.283,0.624,0.091,71.3,-0.31
11255,강한울,1991년 09월 12일,우투좌타,사당초-중앙중-안산공고-원광대,14 KIA 2차 1라운드 5순위,2022,삼성,31,3B,94,1.69,0.01,252,248,226,31,73,12,1,1,90,26,4,2,20,0,0,48,2,4,2,0.323,0.375,0.398,0.773,0.137,115.3,1.71
11255,강한울,1991년 09월 12일,우투좌타,사당초-중앙중-안산공고-원광대,14 KIA 2차 1라운드 5순위,2023,삼성,32,3B,72,-0.64,0.29,240,234,212,30,46,7,2,0,57,10,1,3,20,0,1,54,4,6,2,0.217,0.282,0.269,0.551,0.059,48.9,-0.35
11260,박준태,1991년 07월 26일,우투좌타,대연초-부산중-개성고-인하대,14 KIA 2차 6라운드 61순위,2021,키움,30,CF,27,0.13,-0.26,58,58,46,10,9,3,0,0,12,4,1,0,10,2,0,16,0,0,0,0.196,0.362,0.261,0.623,0.107,88.7,-0.12
11260,박준태,1991년 07월 26일,우투좌타,대연초-부산중-개성고-인하대,14 KIA 2차 6라운드 61순위,2022,키움,31,RF,52,-0.16,-0.13,84,83,70,9,11,4,0,1,18,10,0,0,11,2,0,33,0,1,0,0.157,0.289,0.257,0.546,0.072,62.8,-0.29
11261,박찬호,1995년 06월 05일,우투우타,신답초-건대부중-장충고,14 KIA 2차 5라운드 50순위,2021,KIA,26,SS,131,1.45,0.14,483,475,418,51,103,15,5,1,131,59,9,4,54,0,0,73,11,8,3,0.246,0.331,0.313,0.644,0.095,77.2,1.59
11261,박찬호,1995년 06월 05일,우투우타,신답초-건대부중-장충고,14 KIA 2차 5라운드 50순위,2022,KIA,27,SS,130,3.26,0.27,566,558,493,81,134,22,0,4,168,45,42,8,57,1,0,67,9,8,7,0.272,0.344,0.341,0.685,0.108,94.1,3.53
11261,박찬호,1995년 06월 05일,우투우타,신답초-건대부중-장충고,14 KIA 2차 5라운드 50순위,2023,KIA,28,SS,130,3.77,0.46,507,500,452,73,136,18,4,3,171,52,30,8,40,2,0,56,13,7,6,0.301,0.356,0.378,0.734,0.127,109.5,4.23
11261,박찬호,1995년 06월 05일,우투우타,신답초-건대부중-장충고,14 KIA 2차 5라운드 50순위,2024,KIA,29,SS,134,2.67,0.2,577,570,515,86,158,24,1,5,199,61,20,13,48,1,1,44,9,7,6,0.307,0.363,0.386,0.749,0.129,95.7,2.87
11261,박찬호,1995년 06월 05일,우투우타,신답초-건대부중-장충고,14 KIA 2차 5라운드 50순위,2025,KIA,30,SS,134,4.25,0.3,595,587,516,75,148,18,2,5,185,42,27,6,62,3,0,69,7,8,6,0.287,0.363,0.359,0.722,0.127,107.3,4.56
11266,김민수,1991년 03월 02일,우투우타,옥산초-경복중-상원고-영남대,14 한화 2차 2라운드 24순위,2021,삼성,30,C,47,0.41,-0.17,87,85,76,9,20,5,0,3,34,13,0,0,6,1,0,13,2,2,2,0.263,0.318,0.447,0.765,0.123,94.2,0.24
11268,노수광,1990년 08월 06일,우투좌타,유천초-청주중-청주고-건국대,13 한화 육성선수,2021,한화,31,LF,52,0.2,-0.03,180,178,160,21,37,7,0,3,53,14,13,1,17,1,0,46,1,2,0,0.231,0.309,0.331,0.64,0.092,76.0,0.18
11268,노수광,1990년 08월 06일,우투좌타,유천초-청주중-청주고-건국대,13 한화 육성선수,2022,한화,32,LF,117,0.49,0.24,361,351,315,33,72,18,6,4,114,30,17,6,32,1,1,107,2,10,3,0.229,0.299,0.362,0.661,0.097,84.5,0.73
11268,노수광,1990년 08월 06일,우투좌타,유천초-청주중-청주고-건국대,13 한화 육성선수,2023,한화,33,LF,30,-0.08,0.0,94,92,77,6,17,5,0,0,22,4,2,1,13,0,0,27,3,2,2,0.221,0.326,0.286,0.612,0.091,76.7,-0.08
11298,김호령,1992년 04월 30일,우투우타,안산관산초-안산중앙중-군산상고-동국대,15 KIA 2차 10라운드 102순위,2021,KIA,29,CF,62,0.33,0.33,154,152,130,16,27,2,0,4,41,15,4,1,16,6,0,44,2,2,0,0.208,0.322,0.315,0.637,0.096,78.4,0.66
11298,김호령,1992년 04월 30일,우투우타,안산관산초-안산중앙중-군산상고-동국대,15 KIA 2차 10라운드 102순위,2022,KIA,30,CF,54,0.22,0.05,88,84,77,21,21,1,1,1,27,8,2,1,7,0,0,22,4,4,0,0.273,0.333,0.351,0.684,0.106,92.6,0.28
11298,김호령,1992년 04월 30일,우투우타,안산관산초-안산중앙중-군산상고-동국대,15 KIA 2차 10라운드 102순위,2023,KIA,31,CF,76,-0.35,0.55,107,104,95,16,17,7,0,0,24,6,1,0,8,1,0,38,1,3,0,0.179,0.25,0.253,0.503,0.043,37.8,0.2
11298,김호령,1992년 04월 30일,우투우타,안산관산초-안산중앙중-군산상고-동국대,15 KIA 2차 10라운드 102순위,2024,KIA,32,CF,64,-0.43,0.21,67,67,59,12,8,2,0,1,13,4,3,2,8,0,0,25,1,0,0,0.136,0.239,0.22,0.459,0.021,16.0,-0.21
11298,김호령,1992년 04월 30일,우투우타,안산관산초-안산중앙중-군산상고-동국대,15 KIA 2차 10라운드 102순위,2025,KIA,33,CF,105,2.57,0.24,381,373,332,46,94,26,3,6,144,39,12,1,34,6,0,94,4,8,1,0.283,0.359,0.434,0.793,0.146,123.2,2.82
11306,황대인,1996년 02월 10일,우투우타,군산신풍초-자양중-경기고,15 KIA 2차 1라운드 2순위,2021,KIA,25,3B,86,-0.34,-0.4,308,307,282,30,67,10,1,13,118,45,0,0,18,2,0,62,8,1,5,0.238,0.283,0.418,0.701,0.098,79.7,-0.74
11306,황대인,1996년 02월 10일,우투우타,군산신풍초-자양중-경기고,15 KIA 2차 1라운드 2순위,2022,KIA,26,1B,129,0.36,-0.17,524,523,476,40,122,27,0,14,191,91,0,0,36,7,2,92,20,0,5,0.256,0.315,0.401,0.716,0.113,98.8,0.19
11306,황대인,1996년 02월 10일,우투우타,군산신풍초-자양중-경기고,15 KIA 2차 1라운드 2순위,2023,KIA,27,1B,60,-0.46,0.21,199,198,174,19,37,4,0,5,56,26,0,0,18,4,2,50,6,0,3,0.213,0.296,0.322,0.618,0.081,70.5,-0.25
11306,황대인,1996년 02월 10일,우투우타,군산신풍초-자양중-경기고,15 KIA 2차 1라운드 2순위,2025,KIA,29,1B,18,-0.35,0.19,57,57,53,3,10,3,0,1,16,8,0,0,3,0,0,14,0,0,1,0.189,0.228,0.302,0.53,0.039,32.6,-0.16
11329,안중열,1995년 09월 01일,우투우타,가야초-개성중-부산고,14 KT 2차 특별 15순위,2021,롯데,26,C,58,0.82,0.34,157,154,125,19,29,5,0,3,43,16,0,0,27,1,0,25,1,3,1,0.232,0.37,0.344,0.714,0.116,90.4,1.16
11329,안중열,1995년 09월 01일,우투우타,가야초-개성중-부산고,14 KT 2차 특별 15순위,2022,롯데,27,C,33,0.01,-0.13,84,84,71,8,11,0,0,2,17,2,0,1,11,2,0,19,2,0,0,0.155,0.286,0.239,0.525,0.064,53.3,-0.13
11329,안중열,1995년 09월 01일,우투우타,가야초-개성중-부산고,14 KT 2차 특별 15순위,2023,NC,28,C,77,0.18,-0.37,177,174,154,15,30,6,0,4,48,17,0,0,16,2,0,45,6,3,2,0.195,0.276,0.312,0.588,0.071,60.5,-0.19
11329,안중열,1995년 09월 01일,우투우타,가야초-개성중-부산고,14 KT 2차 특별 15순위,2025,NC,30,C,33,0.01,-0.4,60,59,49,2,7,3,0,0,10,6,0,0,8,2,0,15,0,1,0,0.143,0.288,0.204,0.492,0.059,47.5,-0.39
11330,김병희,1990년 12월 06일,우투우타,창영초-신흥중-동산고-동국대,14 KT 2차 특별 13순위,2021,KT,31,3B,34,1.2,-0.42,70,68,52,16,15,3,0,5,33,13,3,0,13,3,0,15,0,2,0,0.288,0.456,0.635,1.091,0.249,196.7,0.78
11330,김병희,1990년 12월 06일,우투우타,창영초-신흥중-동산고-동국대,14 KT 2차 특별 13순위,2022,KT,32,1B,41,-0.28,-0.31,85,85,74,8,15,2,0,1,20,6,0,3,7,3,0,26,2,0,1,0.203,0.294,0.27,0.564,0.072,59.6,-0.59
11333,문상철,1991년 04월 06일,우투우타,중대초-잠신중-배명고-고려대,14 KT 2차 특별 11순위,2021,KT,30,1B,53,-0.12,0.15,106,106,96,14,21,6,0,2,33,16,2,0,8,2,0,33,1,0,0,0.219,0.292,0.344,0.636,0.084,66.6,0.03
11333,문상철,1991년 04월 06일,우투우타,중대초-잠신중-배명고-고려대,14 KT 2차 특별 11순위,2022,KT,31,DH,28,-0.03,-0.18,52,52,49,5,11,3,0,2,20,4,1,0,3,0,0,17,2,0,0,0.224,0.269,0.408,0.677,0.094,78.1,-0.21
11333,문상철,1991년 04월 06일,우투우타,중대초-잠신중-배명고-고려대,14 KT 2차 특별 11순위,2023,KT,32,DH,112,0.17,-0.41,330,328,304,30,79,20,0,9,126,46,3,1,16,3,1,81,4,1,6,0.26,0.298,0.414,0.712,0.106,87.0,-0.24
11333,문상철,1991년 04월 06일,우투우타,중대초-잠신중-배명고-고려대,14 KT 2차 특별 11순위,2024,KT,33,1B,125,1.02,0.68,403,401,347,50,89,11,0,17,151,58,6,1,45,7,2,86,8,1,3,0.256,0.351,0.435,0.786,0.139,101.7,1.7
11333,문상철,1991년 04월 06일,우투우타,중대초-잠신중-배명고-고려대,14 KT 2차 특별 11순위,2025,KT,34,1B,79,0.08,0.3,209,206,173,22,37,6,1,5,60,20,1,1,25,5,0,44,3,3,3,0.214,0.325,0.347,0.672,0.11,89.7,0.38
11334,심우준,1995년 04월 28일,우투우타,송정동초-언북중-경기고,14 KT 2차 특별 14순위,2021,KT,26,SS,139,1.94,0.45,460,449,407,61,109,20,2,6,151,48,16,6,32,4,0,65,2,10,6,0.268,0.323,0.371,0.694,0.102,81.0,2.4
11334,심우준,1995년 04월 28일,우투우타,송정동초-언북중-경기고,14 KT 2차 특별 14순위,2022,KT,27,SS,132,1.42,-0.12,449,437,388,69,93,8,2,4,117,34,23,2,43,2,0,75,11,11,4,0.24,0.316,0.302,0.618,0.085,70.5,1.31
11334,심우준,1995년 04월 28일,우투우타,송정동초-언북중-경기고,14 KT 2차 특별 14순위,2024,KT,29,SS,53,0.67,-0.01,192,187,169,22,45,4,0,3,58,28,7,1,17,1,0,29,3,5,0,0.266,0.337,0.343,0.68,0.105,75.5,0.66
11334,심우준,1995년 04월 28일,우투우타,송정동초-언북중-경기고,14 KT 2차 특별 14순위,2025,한화,30,SS,94,0.42,0.38,275,268,247,39,57,9,1,2,74,22,11,1,17,3,0,49,4,7,1,0.231,0.287,0.3,0.587,0.07,58.0,0.8
11336,김태훈,1996년 03월 31일,우투좌타,진흥초-평촌중-유신고,15 KT 2차 5라운드 53순위,2021,KT,25,1B,44,-0.29,-0.11,91,90,87,6,20,4,1,1,29,6,1,0,2,1,0,19,1,1,0,0.23,0.256,0.333,0.589,0.057,45.0,-0.39
11336,김태훈,1996년 03월 31일,우투좌타,진흥초-평촌중-유신고,15 KT 2차 5라운드 53순위,2025,삼성,29,LF,51,-0.33,-0.06,98,96,93,4,22,1,0,2,29,8,1,0,3,0,0,24,0,2,0,0.237,0.26,0.312,0.572,0.055,42.9,-0.39
11339,김민혁,1995년 11월 21일,우투좌타,서석초-배재중-배재고,14 KT 2차 6라운드 56순위,2021,KT,26,LF,75,1.18,-0.08,199,194,172,22,55,6,2,1,68,13,6,3,20,2,0,26,3,5,0,0.32,0.397,0.395,0.792,0.155,121.7,1.1
11339,김민혁,1995년 11월 21일,우투좌타,서석초-배재중-배재고,14 KT 2차 6라운드 56순위,2022,KT,27,LF,132,0.24,0.35,434,413,373,47,106,10,2,0,120,35,6,9,37,2,2,62,10,19,3,0.284,0.349,0.322,0.671,0.104,86.9,0.59
11339,김민혁,1995년 11월 21일,우투좌타,서석초-배재중-배재고,14 KT 2차 6라운드 56순위,2023,KT,28,RF,113,1.87,0.76,448,441,397,68,118,20,3,3,153,41,11,4,36,3,0,48,4,7,5,0.297,0.356,0.385,0.741,0.128,104.9,2.63
11339,김민혁,1995년 11월 21일,우투좌타,서석초-배재중-배재고,14 KT 2차 6라운드 56순위,2024,KT,29,LF,115,2.15,0.12,393,389,351,47,124,14,3,1,147,34,4,2,35,1,1,45,9,3,3,0.353,0.41,0.419,0.829,0.164,118.0,2.27
11339,김민혁,1995년 11월 21일,우투좌타,서석초-배재중-배재고,14 KT 2차 6라운드 56순위,2025,KT,30,LF,106,0.26,-0.42,417,412,380,52,109,12,2,0,125,35,11,3,25,7,1,41,12,4,1,0.287,0.341,0.329,0.67,0.102,84.2,-0.15
11342,송민섭,1991년 08월 02일,우투우타,청파초-선린중-선린고-단국대,14 KT 육성선수,2021,KT,30,LF,122,0.5,0.55,65,60,48,39,11,0,0,0,11,7,15,1,12,0,0,22,0,5,0,0.229,0.383,0.229,0.612,0.108,85.9,1.05
11342,송민섭,1991년 08월 02일,우투우타,청파초-선린중-선린고-단국대,14 KT 육성선수,2022,KT,31,RF,119,-0.47,0.25,72,69,64,17,10,1,2,0,15,3,0,2,5,0,0,19,0,3,0,0.156,0.217,0.234,0.451,0.023,18.9,-0.22
11344,김재성,1996년 10월 30일,우투좌타,신광초-성남중-덕수고,15 LG 1차,2021,LG,25,C,58,-0.3,0.06,73,72,65,6,9,2,1,1,16,3,1,0,5,1,0,13,2,1,1,0.138,0.208,0.246,0.454,0.011,9.9,-0.24
11344,김재성,1996년 10월 30일,우투좌타,신광초-성남중-덕수고,15 LG 1차,2022,삼성,26,DH,63,1.39,-0.11,185,184,161,16,54,10,0,3,73,26,0,0,18,2,0,40,4,1,3,0.335,0.402,0.453,0.855,0.167,139.1,1.28
11344,김재성,1996년 10월 30일,우투좌타,신광초-성남중-덕수고,15 LG 1차,2023,삼성,27,C,57,0.33,0.13,125,123,99,7,19,3,0,1,25,7,0,1,19,5,1,31,4,2,0,0.192,0.35,0.253,0.603,0.1,82.3,0.47
11344,김재성,1996년 10월 30일,우투좌타,신광초-성남중-덕수고,15 LG 1차,2025,삼성,29,C,43,-0.38,0.0,73,72,63,3,8,2,0,0,10,4,0,0,6,2,0,23,0,1,1,0.127,0.222,0.159,0.381,0.004,3.3,-0.37
11347,안익훈,1996년 02월 12일,좌투좌타,대전신흥초-충남중-대전고,15 LG 2차 1라운드 7순위,2024,LG,28,LF,37,-0.42,0.4,56,54,49,8,9,1,0,0,10,3,2,0,4,0,0,13,2,2,1,0.184,0.241,0.204,0.445,0.01,7.8,-0.02
11369,이현석,1992년 06월 07일,우투우타,노암초-대헌중-제물포고-동국대,15 SK 1차,2021,SSG,29,C,39,0.36,0.09,89,86,79,7,21,5,0,4,38,19,0,0,4,1,0,29,0,3,2,0.266,0.302,0.481,0.783,0.124,96.4,0.45
11376,송성문,1996년 08월 29일,우투좌타,봉천초-용산-홍은중-장충고,15 넥센 2차 5라운드 49순위,2021,키움,25,3B,66,0.93,0.42,274,272,245,30,61,10,1,6,91,33,0,0,25,1,0,42,2,2,1,0.249,0.32,0.371,0.691,0.105,87.8,1.35
11376,송성문,1996년 08월 29일,우투좌타,봉천초-용산-홍은중-장충고,15 넥센 2차 5라운드 49순위,2022,키움,26,3B,142,1.24,0.44,601,596,547,67,135,21,4,13,203,79,0,1,45,1,6,65,8,1,7,0.247,0.302,0.371,0.673,0.096,84.7,1.68
11376,송성문,1996년 08월 29일,우투좌타,봉천초-용산-홍은중-장충고,15 넥센 2차 5라운드 49순위,2023,키움,27,3B,104,0.63,0.32,438,431,388,43,102,16,3,5,139,60,1,0,39,0,5,38,9,4,7,0.263,0.325,0.358,0.683,0.098,84.6,0.95
